loader	pile,freight,lumber,laden,saddle,weigh,fill,attendant,heap,weight,pack,stack,burden
guidebook	text,map,book,guide,novel,tome,paper,dictionary,manual,paperback,hardback,hardcover,itinerary,catalogue,handbook,encyclopedia,catalog
mormon	protestant
girls	daughter,she,sisters,adolescent,birds,schoolgirl,misses,virgins,lady,teenager
lake	laguna,reservoir,lagoon,recess,basin,pond,water,loch,floor,inlet,pool
troll	elf,fairy,gnome,dwarf
rationale	case,explanation,excuse,justification,accounting,reason,philosophy,motivation,hypothesis,principle,argument,apology,motive,theory
spice	otto,scent,incense,balm,fragrance,salt,aroma,bouquet,perfume
surface	exterior,screen,front,emerge,bed,outside,facial,outer,plaster,arise,superficial,side,face,area,shell,outward,level,ground,skin,board,shallow,top,appear
sequencing	grading,rating,organizing,sorting,ranging,arranging,ranking,ordering,filing
irritation	anger,frustration,inflammation,trouble,discomfort,grief,bother
scanned	studied,check,investigated,analyzed,examined,reviewed,inspected,browse,examine,surveyed,audited,watched,explored,search,flash,viewed,noticed
administration	power,governance,disposal,agency,regime,government,department,presidency,leadership,conducting,management,jurisdiction,control,legislature,cabinet,organisation,sovereignty,reign,organization,committee,policy,bureau,direction,authority,ministry,regimen,rule,legislation,board,executive
argentine	slate,silver,argentine,dirty,chocolate,neutral,pewter,gray,white,sandy,faded,grey,pale
implemented	supplied,executed,dressed,furnished,enforced,administered,applied,armed
cell	compartment,chamber,room,apartment,unit,closet,egg,cabin,cage
sunday	amateur,backyard,weekend
female	feminine,creature,girl,fauna,dam,animal,beast,mother,hen
mediated	treated,studied
alignment	pattern,orientation,disposal,disposition,system,sequence,distribution,arrangement,setup,structure,continuity,true,order,layout,design,ordering
consume	employ,waste,swallow,drain,ruin,absorb,exhaust,eat,wreck,dominate,spend,feed
medium	element,paper,middle,mean,cinema,art,average,telecom,album,channel,form,instrument,telecommunication,film,climate,music,tool,mechanism,vehicle
erie	pa
yup	yeah,ay,yo,yea,ok,okay,yes,positively,aye,alright
supreme	commanding,prime,senior,principal,first,main,sovereign,leading,premier,chief,high,primary,head,presiding,foremost,top,lead
retrieve	acquire,get,salvage,fetch,repair,recover,save,rescue,find,restore,regain
ignition	blast,outbreak,heat,flame,service,burst,firing,flaming
privately	alone,backstage,secretly
visiting	seeing
dissolved	disappeared,invisible,melted,liquid
agreement	lease,pact,charter,deal,reservation,compromise,statement,concession,compliance,consent,protocol,conspiracy,settlement,consensus,approval,mediation,condition,negotiation,acceptance,understanding,accord,arrangement,transaction,covenant,submission,sale,reconciliation,term
donkey	horse,mule
graphics	artwork,illustrations,drawings,figures,diagrams,pictures,plates
check	probe,prevent,examine,canvas,test,monitor,curb,reduce,inquiry,try,mark,receipt,arrest,observe,bill,control,research,confirm,audit,investigation,halt,tick,analyze,analysis,expense,analyse,fee,verify,study,correct,follow,tab,record,investigate,stop,watch,review
burma	asean,myanmar
construed	define,parse,presumed,implied,interpreted,interpret,translate
nirvana	innocence,ignorance,blindness
hunter	fowler,tracker,archer
raw	natural,organic,crude,rare,bitter,wet,basic,coarse,rude,cold,fresh,rough
marry	connect,unite,mate,wed,join,match
fuse	connect,couple,melt,unite,blend,alloy,join,merge,combine,weld,integrate,absorb,flux,marry,mix,gauge
kids	cubs,youths,teenagers,children,toddlers,teens,buds,chicks,babies,adolescents,infants,monkeys
camera	aperture,finder,hood,shutter,magazine,cartridge,stop
autobiography	annals,memoir,journal,record,diary,history,letter,bio,chronicle,confession,life,biography
bidder	challenger,shot,nominee,competitor,player,rival,essay,try,enemy,attempt,pass,trial,stab,opposition,go,candidate,offer,successor,endeavor,applicant
diarrhea	runs,symptom,flux
billions	lots,tons
shy	afraid,jump,modest,nervous,start,humble,cautious,suspicious,yellow,scary,reluctant,scared
constructs	organize,erect,manufacture,establish,forge,fashion,form,produce,shape,designs,compose,create,produces,found,manufactures,design,formulate
controlling	protective,jealous,demanding
mobility	quality,migration,movement,shifting,motion,move,relocation,shift,flexibility,stirring
statutes	laws,ordinances,amendments,acts,regulations,bills
acme	noon,summit,apex,zenith,climax,crown,sum,vertex,pinnacle,meridian,crest,peak,height,top,extreme
immediately	quickly,directly,now,rapidly,soon,away,promptly,right,presently,shortly,bang,instantly,suddenly
britain	nato,ec,europe,scotland,cymru,wales,england,uk
growth	carcinoma,gain,growing,rise,culture,cultivation,increase,expansion,lump,vegetation,improvement,advancement,development,production,flowering,hike,proliferation,prosperity,tumor,suppression,advance,success,surge,habit
transformer	converter,equipment,turbine,instrument,secondary,motor,primary,engine,diesel,cylinder,weapon,mechanism,tool,machine,appliance,generator,coil
downing	flooring,dropping,hitting,pounding
hymn	psalm,carol,anthem,choral,spiritual
twins	two,similarities,couple,counterparts,duo,double,companions,fellows,combination,matches,mates,team,match,pair,equivalents
philosophical	analytical,serious,profound,logical,analytic,retrospective,earnest,rational,abstract,thoughtful
expandable	complement,develop,supplement
shuttle	travel,airplane,go,train,plane,spacecraft
focusing	seeing,consolidation,direction,immersion,combination,visual,concentration,absorption,optic,optical
overall	general,blanket,common,universal,wide,generic,widespread,broad,comprehensive,extensive,global,collective
mild	delicate,clement,smooth,weak,calm,peaceful,degree,pleasant,benign,cool,soft,gentle,bland,level,warm,moderate,sunny
discomfort	plague,exercise,anger,upset,bug,hardship,alarm,condition,trouble,undo,status,distress,bother,worry,concern
conditioning	workout,exercise,drilling,discipline,session,preparation,learning,homework,extinction,rehearsal,activity,drill,repetition,test,training,assignment,acquisition,routine
pulp	press,squash,mass,crush,powder,squeeze
prizes	gold,dividend,reward,blessings,bonus,pearls,bounty,scholarship,jewels,championship,purse,jackpot,citation,title,gems,appreciate,goodies,treasures,trophy,finds,medal,crown,catches,advantage,honor
excited	heated,passionate,delighted,enthusiastic,upset,pleased,nervous,stimulated,eager,thrilled,crazy,troubled,drunk,annoyed,disturbed,anxious
hustler	operator
secrets	code,key,puzzles,problems,mysteries,mystery
furnishing	carpet,supplying,preparing,appointment,mantle,curtain,fitting,presenting,rug,provisioning,instrumentation
greek	nuts,bunk,madness,jazz,fudge,gas,garbage,nonsense
ghosts	shades,visions,soul,spirits,angels,vampires,demons,shadow,vision,shadows,phantom,vampire,demon,devil
gigabyte	mb,g,tb,gb,mib
billboard	release,commercial,broadcast,bulletin,sign,notification,circular,campaign,ad,bill,brochure,gazette,announcement,billing,notice,advertising,advert,posting,pitch,message,flyer,advertisement,poster
revealing	passionate,admission,spectacular,publication,expressive,informational,statement,informative,shocking,exciting,concession,story,touching,articulate,remarkable,significant,moving,decisive,leak,confession,affecting,definitive,vocal,meaning,explanatory,exposure,pregnant,descriptive,convincing,instructional,telling,meaningful,pictorial,graphical,vivid,disclosure,assertion,precise,stirring,discovery,compelling,dramatic,outstanding,identifying,detailed,powerful,revelation,breathtaking,amazing
improvement	redevelopment,gain,change,repair,rise,stabilization,increase,fixing,innovation,growth,overhaul,progress,optimisation,cleaning,advancement,enhancement,refinement,development,reform,correction,optimization,ventilation,enrichment,clearing,cleanup,fix,perfection,fixture,upgrade,discovery,breakthrough,advance,recovery,cleansing,clarification,renovation,modernization,revision
sum	gain,value,contribution,gross,coverage,figure,amount,full,quantity,peanuts,bulk,worth,assets,total,revenue,payroll,entirety,purse,receipts,deductible,aggregate,red,advance,whole
amplifier	stereo,pa,radio,tuner,wireless,booster
entities	commodities,objects,substances,body,bodies,individuals,things,realities,individual,beings
stab	stick,spike,peck,pick,wound,pierce,slice,pink,spear,spit,knife,hurt,punch,gore,lance
boutique	bazaar,booth,emporium,marketplace,mart,shop,outlet,store,showroom,exchange,market
script	article,dialog,copy,text,book,screenplay,scenario,continuity,handwriting,manuscript,hand,dialogue
otto	scent,incense,balm,fragrance,aroma,perfume
preaching	speech,lesson,lecture,assistance,coaching,verdict,teaching,thought,briefing,observation,data,judgement,judgment,discourse,consideration,sermon,instruction,mentoring,direction,interference,warning,solution,tutoring
scattering	spreading,spread,diffusion,dispersion
anxiety	doubt,sweat,panic,suffering,tension,trouble,discomfort,scare,stress,suspense,fear,dread,misery,uncertainty,worry,concern
underlined	integral,popular,indispensable,renowned,respected,distinguished,needed,remarkable,significant,decisive,important,critical,noted,emphasized,eminent,fundamental,unusual,consequential,key,earnest,reinforced,urgent,meaningful,unique,extraordinary,memorable,evident,great,necessary,notorious,crucial,outstanding,leading,enhanced,stressed,substantial,exceptional,noticeable,imperative,notable,sober,basic,italicized
appointment	conclusion,nominee,ordination,election,commission,choice,selection,nomination,delegation,approval,certification,station,gig,assignment,office,interview,position,ordinance,naming,situation,date,designation,job,decision,recognition,consultation,post,induction,invitation,authorization,ranking,determination,placement
balloon	gain,mushroom,enlarge,jump,rise,accumulate,increase,accelerate,mount,rocket,expand,boom,envelope,climb,swell,spread,wax,multiply,surge
corrupt	dirty,corrupted,shady,misuse,harm,wicked,fraudulent,vicious,undermine,rotten,crooked,sick,warp,violate,evil,corruption,loose,bad,ruin
privacy	segregation,isolation,insulation
contests	conflicts,tournament,sweepstakes,struggles,battles,challenge,oppose,compete,debate,discussion,sport,trial,match,battle,competitions,conflict,game,meeting,matches,vie,wars,encounter,action,defend
arguing	appeal,testify,difference,contention,indicate,suggesting,mentioning,debate,claiming,disagree,explaining,explain,suggest,claim,conflict,considering,dispute,assert,question,clarify,convincing,fight,present,citing,proposing,maintain,tilt,argument,defend,maintaining,reasoning,demonstrate
shame	contempt,blame,sadness,humiliation,regret,rue,guilt,scandal,irritation,confusion,grief,sorrow,conscience
flooring	carpet,room,stunning,amazing,level,hall,floor,shaking,shocking,tile
parts	ability,land,neighborhood,surroundings,quality,corridor,environment,tract,competence,district,range,list,talent,belt,zone,territory,neck,region,domain
consuming	fascinating,intriguing,engaging,entertaining,intense,absorbing,amazing,inspiring,involving,interesting,exciting
gop	party,republican
notorious	infamous,shy,criminal,prominent,bad,shady
sherman	colorado,co
mule	coyote,horse,equine,combination
luncheon	celebration,table,tea,breakfast,bite,picnic,lunch,meal,reception,feast,buffet,brunch,dessert,dinner,serving,bash,spread,feed,barbecue,chow,supper,gala,snack,fare,menu,board,banquet
issue	consequence,subject,release,conclusion,publish,declare,fate,topic,affair,effect,product,sequence,development,concern,point,outcome,implication,deliver,aftermath,result,question,fruit,child,matter,sequel,announce,controversy,argument,problem,send
bigger	major,distinguished,remarkable,significant,improved,consequential,important,substantial,exceptional,large,meaningful,superior,historic,much,larger
goodbye	bye,ave,farewell
successfully	growing,well,going,strongly,promising
replied	counter,respond,answered,react,responded,acknowledge
rome	roman,italy,roma,italia
insider	associate,in,vip,aide,connection,contact,somebody
carte	table,bill,card,menu,cuisine,food
memories	remembrance,consciousness,thought,mind,memorials
chorus	ensemble,choir,vocal,tune,theme,music,refrain,concert,melody,harmony
wrote	tell,composed,print,sign,address,rewrite,authored,pen,typed,compose,note,recorded,record,create,printed,draft
foundation	institution,group,endowment,infrastructure,establishment,base,ground,support,association,corporation,company,authority,institute,relation,organization,charity,enterprise,society
informal	unauthorized,daily,relaxed,unofficial,everyday,familiar,casual,irregular
stew	sweat,boil,panic,cook,pie,soup,brew
wherever	point,location,place,where,home,scene,section,situation,site,slot,spot,station,ground,setting,position
initials	authors,registers,inks,signs,pens,stamp,brand,label,autographs
cattle	bovine,welsh,bos,trash,devon,calf,cow,mob,commons,ox,public,cows,bull,mass,crowd,herd,multitude,grade,millions,bullock,steer,people,beef
enforce	invoke,require,impose,administer,accomplish,reinforce,sanction,fulfill,apply,run,execute,implement,fulfil
profiling	drawing
weed	tow,grass,vine,trail,tear,tea,stretch,hemp,smoking,drag,haul,remove,pick,tree,rip,cigarette,herb,crop,thistle,cannabis,comb,flower
sting	stick,surcharge,cheat,soak,clip,inspire,bite,hurting,hurt,fleece,skin
cities	towns,suburbs,place,municipality,metropolis,center,capital,downtown,port,municipalities
indicative	reflective,significant,symbolic,referring,mode,characteristic
decals	stamps,plaques,logos,brands,markers,labels,symbols,badges,marks,trademarks,stickers,seals
neurology	medicine
musicals	dramas,comedies,opera,works
amended	transformed,helped,corrected,upgraded,improved,revised,enhanced,modified,refined,cooked,updated,adjusted,enriched
lone	lonely,solitary,alone,single,singular,sole,only,one,unique,distinctive,special
mount	install,gain,mushroom,enlarge,jump,rise,accumulate,increase,produce,accelerate,expand,arise,boom,climb,prepare,swell,fit,balloon,spread,soar,build,wax,appreciate,multiply,advance,surge,stage
ad	release,commercial,bulletin,mailer,notification,circular,preview,bill,brochure,packaging,announcement,notice,advertising,trailer,advert,publicity,posting,promotion,report,flyer,advertisement
vase	container,pot,jar,urn
undercover	private,underground,covert,secret,stealth,sneak
acclaimed	accredited,praised,endorsed
attending	in,turnout,appearance,attendance,presence,participating,present,appearing,available
ow	boo,ay,aw,pooh,rats
exemption	defense,privilege,amnesty,immunity,security,freedom,shield,cover,safety,forgiveness,protection,discharge,exception,armor
quoted	cited,copied,mentioned,referenced
powered	discharged,fired,launched,charged,started,switched,stimulated,drove,moved,ran,triggered,activated,pushed,run,released,generated
discretionary	elective,voluntary,optional,arbitrary
fluorescent	bright,colorful,shiny,sunny,rich
midst	interior,center,middle,inside
unread	simple,ignorant,innocent,naive,dark,rude
pow	captive,power,vitality,prisoner,effort,jurisdiction,violence,stability,health,energy,rule,durability,government,courage,force,hostage,strength
navigate	voyage,travel,pilot,cross,sail,helm,cruise,operate,handle,steer
causing	producing,creating,initiation,breeding,bringing,influence,making,yielding,working,doing,deed,sending,encouraging,induction,generating,trigger,act,promoting,introducing
sword	tuck,tip,arm,brand,steel,blade,weapon,forte,peak
faq	listing
pod	blower,cartridge,wrapper,coating,armor,shield,housing,hull,capsule,package,shell,case,cover,covering,jacket,plate,cassette
navigation	shipping,steering,guidance,direction,boating,exploration
chester	pa,pennsylvania
respectfully	positively
soccer	football
chimney	tile,fireplace,furnace,tube,leader,channel,conduit,duct,pipe,vent,stack
handlers	instructors,advisors,managers,tutors,teachers,trainers,coaches
appoint	pick,elect,arrange,institute,nominate,specify,prefer,assign,plant,constitute,adopt,determine,found,name,select,establish,fix,announce,install,coordinate,designate,choose,set
yields	bows,submits
servants	crew,force,men,assistants,faculty,organization,women,team,companions,personnel
requesting	ordering
promotions	preferences,upgrades,creations,rises
efforts	endeavor,battle,struggle,industry,production,force,tries,power,attempt,attempts,achievement,expenditures,training,exercise,troubles,creation,pains,resolution,works,intention,powers,energies,push
interfaces	allies,joins,affiliates,combines,associates
sponsorship	subsidy,aid,assistance,backing,sponsor,financing,funding
pencil	create,tip,note,outline,ink,rewrite,cartoon,rubber,mark,paint,light,address,compose,draft,radiation,pen,record,print,peak,tell,sign,profile,write
prompts	occasions,convince,stimulate,draw,brings,yields,does,motivate,encourages,effects,produces,creates,suggest,cause,induce,indicate,causes,urge,makes,works,inspire,generates,help,spur,persuade
attack	bombing,criticism,violation,siege,diversion,blitz,rush,aggression,onset,beat,blame,seizure,stab,hit,raid,strike,attempt,abuse,hurt,storm,operation,assault,outbreak,harm,invasion,penetration,firing,charge,offence,fire,offensive,intrusion,blast,failure,offense,intervention
structured	detailed,organized,efficient,supervised,ordered,precise,systematic,integrated,measured,analytical,standardized,specific,correct,deliberate,careful
cooled	piercing,cutting,frozen,rigorous,crisp
blocks	bands,lots,parcels,arrays,packages,groups,banks,sets,mixtures,suites,collections,clusters,series,varieties,batteries
overload	load,stuff,burden
leasing	hire,charter,renting
traces	surrounds,sketches,defines,rounds,outlines,circles,lines
humans	society,personalities,parties,babies,fish,humanity,sorts,cookies,characters,fishes,family,men,folk,things,lives,world,beings,nation,souls,bodies,scouts,public,customers,population,homo,human,faces,guys,people,crowd,birds,mankind,community,creatures,grouping,individuals,eggs,man,specimens,ducks,devils
gifted	smart,golden,happy,brilliant,privileged,promising,skilled,capable,accomplished,favored,lucky,blessed,fortunate
deposit	install,accumulate,sediment,wedge,grounds,secure,sludge,stick,transfer,invest,collect,save,deliver,deposition,lodge
shooting	explosion,burst,shot,blowout,discharge,blast,shoot,firing,propulsion
communicating	relate,connecting,chat,convey,inform,test,broadcast,transfer,deed,joined,theater,expression,post,transmission,reveal,talk,correspond,contact,attached,exam,united,adjacent,immediate,line,linked,near,disclose,mail,persuasion,theatre,close,connected,discourse,interact,suggest,act,channel,medium,joining,communication,tell,touch,discussion,answer,approximate,advertise,closest,nearest,adjoining,treatment,surrounding,objection,touching,contiguous,nearby,write,connect,transmit,examination
pharmacist	chemist
affirmative	acceptance,approval,sanction,yea,yes,consent,agreement,pro,positive
little	slender,hardly,slight,size,wee,insufficient,rarely,petite,miniature,taste,slim,microscopic,atomic,barely,small,hint,low,short,lesser,dwarf,micro,midget,smaller,tiny,touch,minute,bit,limited,seldom
sire	create,reproduce,produce,mother,make,multiply,get,generate,father,spawn
sophomore	undergraduate,pupil,graduate,learner,junior,student,senior,scholar,freshman
predicate	base,ground,imply,rest
featuring	identifying,focusing,highlighting
adhesive	cement,lime,binder,epoxy,material,sticky,stuff,tenacious,paste
figurines	models,dolls,sculptures,figures
sorrow	hurt,sigh,cry,mourning,misery,regret,suffering,grief,pain,sadness,worry,suffer,hardship
comeback	response,return,rebound,gain,counter,replication,heal,rally,recover,winning,revival,victory,improve,improvement,reply,lip
informations	data,facts
wi	midwest,watertown,usa,america,madison,us,appleton,superior,milwaukee
knives	cutters,swords,glassware,blades
berlin	germany
increase	accumulate,full,further,gain,mount,strengthen,reinforce,increment,rise,enhance,development,improve,triple,extend,advance,surge,build,appreciate,merger,swell,stoke,up,compound,enlarge,maximize,supplement,expand,gather,pyramid,develop,grow,climb,add,explode,spike,boost,inflation,raise,accelerate,multiply,rocket,double,soar,spiral,wax,expansion,hike
recruit	rookie,improve,engage,hire,job,trainee,volunteer,draft,enter,select,enroll,raise,employ,fee,soldier,retain,place,register,pay,sailor
sentences	punish,judgment,verdict,term,decisions,blame,decision,punishment,declarations,order,penalty,holdings,rulings,judgments,jail,findings,ruling
deserved	earned,justified,legal,just,appropriate,warranted,right,fair,suitable,proper,legitimate,due,competent
quickly	quick,immediately,instantly,rapidly,promptly,hot,fast,swift,soon
cumberland	tn,ky,tennessee
squadron	cluster,fleet,crew,grouping,battery,cohort,armada,crop,squad,band,organization,brigade,team,battalion,wing,group,batch
growers	farmers
initiate	create,launch,institute,make,pioneer,begin,open,plant,constitute,organize,develop,trigger,construct,found,introduce,establish,commence,start,set
briefs	inventories,shorts,abstracts,lingerie,summaries,bikini,bra,capsules,trousers,resumes,outlines
floor	level,bed,stage,canvas,flooring,deck,carpet,ground,rug,basement,room,mat,hall,bottom
volatile	arbitrary,variable,unstable,inconsistent,unpredictable,uncertain,fluid
comp	create,approval,produce,check,test,offering,construction,assessment,prize,note,arrangement,investigation,design,picture,analysis,drawing,rewrite,trial,idea,search,cartoon,study,courtesy,exam,layout,present,method,final,tribute,address,donation,blessing,compose,grant,draft,attempt,map,applause,pattern,plan,endorsement,evaluation,presentation,pen,record,architecture,graphics,print,composition,gift,award,scheme,standard,bonus,painting,sketch,tell,experiment,model,inspection,sign,write,inquiry,contribution,examination,form
penny	subunit,pound,punt
corvette	junk,submarine,bark,cutter,vessel,yacht
telephone	contact,receiver,handset,dial,call,extension,phone
condo	refuge,nest,duplex,cooperative,condominium,farm,salon,resort,haven,shed,residence,shelter,shack,mansion,palace,sanctuary,headquarters,hut,wing,efficiency,tent,box,building,cabin,flat,townhouse,suite,home,terrain,studio,dorm,hall,house,cottage,safety,apartment,penthouse,cave,trailer,dwelling,surroundings,place,asylum,environment,territory,hospital,lodging,saloon
url	address,reference
dimension	measure,extent,bulk,width,thickness,size,length,measurement,proportion,importance,time,range,height,quality,scope,magnitude,element,aspect,breadth,area
instructor	teacher,doctor,trainer,educator,missionary,mentor,adviser,guide,coach,lecturer,tutor,don,professor
exploded	collapse,cracked,shattered,destroyed,split,collapsed,burst,ruined,broken,busted,damaged,blast,mushroom
pose	give,posture,advance,offer,vote,suggest,comprise,be,represent,present,bounce,propose,constitute,recommend,submit
annotated	interpreted,analyzed,construed,solved,demonstrated,clarified,illustrated,illuminated,defined,simplified,explained
sale	purchase,merchandising,business,buy,demand,deal,marketing,buying,auction,negotiation,reduction,bargain,selling,steal,transaction,trade
lizard	monitor
bed	chamber,crib,mattress,piece,cot,sack,couch,pad,sofa,bedroom,row,hay,frame,seat,garden,bunk,ground,rack,area,pallet
silica	quartz,crystal,oxide,flint
sludge	sediment,mud,gravel,grease,matter,goo,sand,dirt
delighted	enchanted,happy,thankful,excited,cheerful,glad,pleased,thrilled,satisfied,charmed
acted	interpreted,enacted,played,portrayed,performed,represented,simulated,depicted,fictional,imaginary,did,staged
audience	auditor,public,gathering,gallery,listener,cult,market,congregation,crowd,following
traps	apparatus,tricks,webs,machinery,nets,furnishings,furniture,material
claw	scratch,rip,paw,quarry,scoop,dig
lock	engage,seal,press,secure,chain,plug,bar,bolt,grip,latch,shut,join,close
when	as,while,whilst
sculpture	puppet,mold,model,molding,modeling,bust,statue,mobile,figurine,carving,relief,marble,dummy,doll,form
armed	conditioned,ready,prepared,ripe,trained,qualified,supplied,loaded,equipped
homo	somebody,sort,bird,thing,duck,fish,celebrity,homosexual,self,character,devil,being,customer,individual,bod,mortal,neighbor,creature,life,stiff,baby,human,soul,guy,head,scout,cookie,egg,specimen,wight,body,brother,gay,lesbian,face,fellow,man,someone,person,party
rights	privileges,payment,freedom,repayment,compensation,right,interest,dues,rate
interchange	replace,networking,shift,intersection,substitute,change,swap,junction,exchange,trade
protected	secured,defended,secure,guaranteed,covered,preserved
opinion	mind,impression,eyes,judgment,observation,notion,verdict,assessment,feeling,idea,eye,reaction,pole,perception,conviction,conclusion,persuasion,belief,viewpoint,advice,judgement,attitude,politics,assumption,theory,speculation,view,sentiment,comment,thought
district	sector,locality,precinct,development,mandatory,territory,dominion,quarter,possession,zone,jurisdiction,section,department,community,march,neighborhood,region,mandate,area,parish
trophy	citation,souvenir,prize,medal,highlight,credit,attraction,feature,honor,excellence,pride,glory,gold,treasure,award,cup,jewel,silver,crown,decoration
unresolved	pending,unanswered,open,uncertain
prohibits	bans,stops,prevents
max	soap,greatest,ultimate,most,paramount,pinnacle,utmost,last,ceiling,height,scoop,apex,prevalence,maximum,peak
readiness	ready,sensitivity,preparation,alert,consciousness,willingness,fitness,preparedness,awareness,state
lightning	accelerated,quick,fleet,speedy,flying,hot,bolt,fast,splitting,rapid,swift
carver	sculpture,artist
subway	underground,tube,gallery,hollow,cave,railway,metro,tunnel,mine,pit,shaft,excavation,well,railroad
dover	delaware,de
hosted	introduce,receive,present
advises	caution,inform,encourage,instruct,prepare,tells,teaches,informs,encourages,direct,suggest,notify,warn,urges,urge,coaches,charge,tell,warns,guides,recommend
chill	biting,freeze,frozen,reserved,cool,detached,cold,arctic,freezing
subwoofer	speaker
substantially	mostly,altogether,materially,essentially,most,largely,really,virtually,considerably,primarily,heavily,generally,normally,partially,extensively,mainly,basically,typically,predominantly,partly,usually,commonly,principally,well,practically
suit	conform,prosecution,satisfy,action,lawsuit,application,enhance,petition,trial,proceeding,serve,correspond,become,uniform,modify,litigation,costume,garment,wardrobe,case,court,please,ensemble,fit,adjust,accommodate,complaint,dress
warp	prop,theory,cornerstone,framework,bottom,corrupt,core,keystone,focus,base,justification,premise,ground,basis,root,foundation,support
includes	enter,carry,incorporate,numbers,carries,comprises,comprise,build,hold,involves,cover,receive,have,add,introduce,encompasses,contains,combine
committee	delegation,chamber,commission,pac,panel,mission,board,subcommittee,jury,bureau,cabinet
lattice	framework,shape,fabric,outline,structure,system,organisation,contour,skeleton,chassis,organization,infrastructure,framing,architecture,shell,frame,silhouette,cage,configuration,profile,network
sidewalk	pavement,track,paving,walk,path
whole	full,mature,complete,focused,total,concentrated,unity,intact,integral,entire,all,exclusive,safe,perfect
tailored	custom,customized,specialized,special,plain
courtyard	patio,building,terrace,enclosure,yard,area,lawn,deck,court,bailey,quad,plaza,close
adopt	take,accept,adhere,use,incorporate,approve,choose,borrow,stick,utilize,embrace,maintain,follow,comply,endorse,select,raise,support
bis	repeatedly,over
swim	move,reel,travel,glide,turn,float,fin,go,crawl,dive,spin,paddle,wade,school
ana	album,accumulation,digest,collection,symposium,compilation,garland,reader,almanac,anthology
laos	lao,asean
loch	bay,pond,reservoir,arm,gulf,basin,inlet,lagoon,harbor,creek,cove,port,pool
boost	assist,encourage,increment,rise,sustain,assistance,improvement,support,extend,advance,addition,aid,enlarge,breakthrough,expand,jump,develop,raise,encouragement,expansion,hike,lift,push,promote
decorating	dressing,exquisite,painting,doing
blowout	celebration,expire,gala
farewell	goodbye,bye,acknowledgement,morning,afternoon,closing,final,concluding,last
fighters	opponent,warrior,warriors,champion,recruits,soldiers,soldier,boxer,marines,veterans,rangers,raiders
unseen	invisible,subtle,concealed,imaginary,intangible,slight,buried,hidden,vague,faint,imagined
economy	system,conservation,affordable,bargain,inexpensive,sector,cheap,discount,providence,scheme,saving,economical
slug	kick,pick,slam,dab,punch,cuff,bust,lick,beat,bang,hack,knock,belt,chop,hook,spank,hit,stripe,knee,smash,bop,stroke,box,buffet,switch,bash,beating,pounding,slap,clip,sock,crack,swing,plump,pound,bat,blow,licking,rap
names	label,elect,cite,note,mention,call,appoint,character,make,labels,nominate,reputation,recognize,surnames,identify,star,list,dub,personality,signature,suggest,select,announce,style,nickname,designate,term,brand,declare,titles,sign,banners,flag
walker	walker,pedestrian,rover
dialysis	divorce,split,dissolution,partition,departure,segregation
interruption	breach,disruption,intrusion,insert,interval,interim,gap,hitch,pause,lag,suspension,break,delay,disturbance
deck	platform,terrace,balcony,ship,decorate,porch
vibrating	shaking,jerking,swinging
purity	innocence,morality,pure,goodness,status,condition,virtue
assessing	putting,estimate,evaluate,weigh,determine,fix,charging,check,gauge,laying,impose,imposing,levy,judge
beginnings	births,lineage,birth,mornings,ancestry,starts,essence,origin,descent,seed,heart,soul,launches,stuff,foundation,stem,thresholds,origins,source
strain	reach,trouble,lineage,try,birth,ancestry,breeding,bother,stock,family,origin,descent,line,burden,labour,tension,pressure,pedigree,strive,anxiety,tear,blood,injury,stress,drive,push,twist,genealogy,extraction
nightmare	tragedy,murder,incubus,dream,misery,vision,torture,fantasy,hell,curse,horror
painful	traumatic,damaging,bitter,sensitive,tender,raw,unpleasant,nasty,hurting,dire,difficult,terrible,uncomfortable,severe,biting,sore,hard,harmful,awful
orchard	grove,estate,grange,vineyard,garden,farm,spread,plantation,homestead,farmhouse,ranch,manor
uncertainties	concerns,trouble,doubts,suspicion,concern,anxiety,worry,confusion
joins	surrounds,touches,neighbors,meets,lines
societies	institutes,communities,humanity,institute,culture,boards,club,civilization,world,nation,circle,associations,public,population,chapters,groups,corporation,teams,organizations,leagues,community,chambers,league,colleges,clubs,fellowships,institutions,councils,company,union,association,group,network
printer	peripheral
poultry	game,duck,chicken,saddle,turkey,pigeon,flesh,meat,guinea
freely	openly,voluntarily,readily,intentionally,deliberately
kiss	brush,salute,touch,greet,glance,pet,peck,neck,spoon,hug,lip
delayed	postponed,slowed,late,deferred
slave	captive,somebody,individual,soul,mortal,work,tool,creature,person,someone,servant
sofia	bulgaria
each	respectively,individually,separately,all,any,every
tourist	visitor,traveller,traveler
ranch	estate,grange,land,farm,spread,homestead,plantation
sought	pursued
admits	take,says,tells,talk,reveal,agree,recognize,affirm,reveals,approve,announces,grant,receive,declares,disclose,allow,enter,confirm,confirms,introduce,indicate,allows,grants,tell,accept,declare,permit,sign,agrees,acknowledges,recognizes,accepts
depletion	loss,decline,decrease,abatement,dent,reduction,expenditure,consumption,depression,deficiency,drop
faithful	honorable,true,strict,exact,fidelity,precise,devoted,patriotic,steady,loving,honest,loyal,constant,good,sincere,credible,upright,fast,firm,dependable,dedicated
argued	considered,justified,discussed,cited,convinced,suggested,asserted,insisted,maintained,claimed,affirmed,proposed,explained,mentioned
